track_popularity,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence
49.0,pop,indie poptimism,0.229,0.915,10.0,-4.939,0.0,0.0762,0.0103,0.471,0.104,0.305
57.0,pop,indie poptimism,0.74,0.543,7.0,-7.201,1.0,0.108,0.09,0.0,0.135,0.46
58.0,pop,indie poptimism,0.437,0.523,0.0,-7.664,0.0,0.0655,0.593,4.15e-06,0.171,0.363
59.0,pop,indie poptimism,0.442,0.431,0.0,-9.007,0.0,0.0382,0.0102,0.000202,0.118,0.0707
54.0,pop,indie poptimism,0.897,0.449,7.0,-9.353,1.0,0.0921,0.353,4.31e-06,0.122,0.631
67.0,pop,indie poptimism,0.613,0.36,8.0,-12.49,1.0,0.062,0.892,0.293,0.381,0.445
73.0,pop,indie poptimism,0.573,0.441,6.0,-5.799,0.0,0.0758,0.186,0.0,0.61,0.389
54.0,pop,indie poptimism,0.755,0.496,2.0,-7.412,1.0,0.0787,0.197,0.000194,0.338,0.718
17.0,pop,indie poptimism,0.559,0.642,9.0,-9.127,1.0,0.103,0.0251,2.91e-06,0.266,0.203
42.0,pop,indie poptimism,0.52,0.845,9.0,-4.567,1.0,0.0467,0.00163,0.0,0.311,0.537
66.0,pop,indie poptimism,0.549,0.653,0.0,-7.47,1.0,0.0503,0.457,0.0,0.0969,0.287
21.0,pop,indie poptimism,0.752,0.739,3.0,-3.761,0.0,0.0607,0.185,0.0,0.0982,0.652
32.0,pop,indie poptimism,0.581,0.749,1.0,-3.632,0.0,0.0493,0.0977,3.48e-05,0.111,0.675
39.0,pop,indie poptimism,0.538,0.925,0.0,-4.62,1.0,0.0631,0.00249,4.52e-05,0.11,0.397
29.0,pop,indie poptimism,0.818,0.574,10.0,-7.192,1.0,0.0476,0.29,0.0,0.0875,0.869
40.0,pop,indie poptimism,0.638,0.793,10.0,-6.676,1.0,0.0393,0.0109,0.0253,0.161,0.523
40.0,pop,indie poptimism,0.566,0.763,7.0,-6.146,0.0,0.0296,0.00119,0.0,0.324,0.577
74.0,pop,indie poptimism,0.46,0.928,2.0,-3.683,1.0,0.0451,0.00595,0.0,0.24,0.684
57.0,pop,indie poptimism,0.609,0.872,8.0,-4.72,1.0,0.0447,0.0483,0.000971,0.119,0.534
50.0,pop,indie poptimism,0.646,0.85,7.0,-5.145,1.0,0.043,0.028,7.21e-05,0.281,0.518
53.0,pop,indie poptimism,0.588,0.602,11.0,-8.919,0.0,0.0322,0.0442,0.00278,0.428,0.239
44.0,pop,indie poptimism,0.718,0.618,10.0,-5.824,1.0,0.0343,0.065,0.0,0.397,0.511
71.0,pop,indie poptimism,0.752,0.698,11.0,-6.53,1.0,0.306,0.52,0.0,0.211,0.347
43.0,pop,indie poptimism,0.66,0.779,3.0,-4.625,1.0,0.0309,0.00746,0.0,0.193,0.559
69.0,pop,indie poptimism,0.671,0.673,11.0,-6.941,0.0,0.0444,0.148,5.29e-05,0.304,0.494
65.0,pop,indie poptimism,0.57,0.798,9.0,-4.92,1.0,0.0323,0.102,0.000128,0.178,0.671
30.0,pop,indie poptimism,0.591,0.868,0.0,-5.555,1.0,0.0362,0.00128,0.000586,0.116,0.553
65.0,pop,indie poptimism,0.441,0.802,0.0,-6.411,1.0,0.0305,0.0104,6.25e-05,0.123,0.783
36.0,pop,indie poptimism,0.439,0.819,6.0,-4.253,1.0,0.0751,0.0134,0.0,0.2,0.567
35.0,pop,indie poptimism,0.6,0.828,1.0,-5.485,1.0,0.121,0.00448,0.0,0.168,0.356
30.0,pop,indie poptimism,0.688,0.707,8.0,-6.852,1.0,0.04,0.109,7.8e-05,0.0909,0.578
36.0,pop,indie poptimism,0.457,0.612,4.0,-6.765,0.0,0.156,0.233,0.0,0.117,0.495
51.0,pop,indie poptimism,0.229,0.871,6.0,-4.558,1.0,0.103,0.0133,2.18e-06,0.266,0.395
57.0,pop,indie poptimism,0.594,0.709,6.0,-9.541,0.0,0.0377,0.0315,0.0562,0.0738,0.587
58.0,pop,indie poptimism,0.706,0.457,4.0,-9.359,1.0,0.0383,0.282,0.00849,0.0614,0.723
46.0,pop,indie poptimism,0.619,0.711,4.0,-5.211,0.0,0.0328,0.0149,2.2e-05,0.0968,0.309
57.0,pop,indie poptimism,0.634,0.743,8.0,-4.039,1.0,0.0392,0.00298,1.96e-06,0.0442,0.243
35.0,pop,indie poptimism,0.507,0.799,6.0,-4.53,1.0,0.0377,0.00604,2.52e-05,0.15,0.616
54.0,pop,indie poptimism,0.526,0.637,7.0,-5.052,1.0,0.0656,0.02,1.25e-06,0.0978,0.765
53.0,pop,indie poptimism,0.583,0.862,4.0,-4.387,1.0,0.0575,0.0468,0.0,0.256,0.422
66.0,pop,indie poptimism,0.661,0.762,5.0,-4.307,1.0,0.0402,0.452,0.0,0.162,0.583
58.0,pop,indie poptimism,0.612,0.921,0.0,-5.338,1.0,0.0705,0.0115,0.0,0.166,0.674
78.0,pop,indie poptimism,0.56,0.936,3.0,-5.835,1.0,0.0439,0.00847,0.0,0.161,0.371
56.0,pop,indie poptimism,0.389,0.634,4.0,-6.362,0.0,0.137,0.017,0.0,0.101,0.27
19.0,pop,indie poptimism,0.671,0.794,2.0,-6.328,0.0,0.0568,0.101,0.0,0.29,0.533
50.0,pop,indie poptimism,0.58,0.795,4.0,-5.123,0.0,0.036,0.00287,0.000202,0.134,0.27
65.0,pop,indie poptimism,0.582,0.821,0.0,-4.861,1.0,0.0365,0.00754,2.1e-06,0.818,0.468
46.0,pop,indie poptimism,0.537,0.66,8.0,-7.415,0.0,0.0341,0.00866,1.41e-05,0.279,0.235
56.0,pop,indie poptimism,0.827,0.682,6.0,-7.111,0.0,0.0435,0.00048,0.0187,0.101,0.933
67.0,pop,indie poptimism,0.545,0.968,9.0,-3.553,0.0,0.0853,0.0387,0.00325,0.331,0.527
57.0,pop,indie poptimism,0.603,0.952,6.0,-3.699,1.0,0.0947,0.00189,0.000445,0.317,0.588
61.0,pop,indie poptimism,0.743,0.733,2.0,-5.576,1.0,0.0352,0.00705,0.00753,0.0565,0.726
54.0,pop,indie poptimism,0.585,0.619,8.0,-6.643,1.0,0.0286,0.0824,2.57e-06,0.0996,0.337
52.0,pop,indie poptimism,0.568,0.746,7.0,-5.437,1.0,0.0462,0.0054,0.0,0.162,0.409
63.0,pop,indie poptimism,0.67,0.843,1.0,-4.311,1.0,0.0454,0.0392,0.0,0.225,0.713
48.0,pop,indie poptimism,0.418,0.922,7.0,-4.595,1.0,0.122,0.000567,0.0,0.122,0.238
61.0,pop,indie poptimism,0.675,0.72,1.0,-4.768,0.0,0.21,0.033,1.3e-05,0.0311,0.593
33.0,pop,indie poptimism,0.604,0.724,5.0,-4.532,1.0,0.146,0.0693,0.0,0.07,0.419
35.0,pop,indie poptimism,0.548,0.907,11.0,-5.236,1.0,0.057,0.0105,0.0,0.274,0.581
45.0,pop,indie poptimism,0.553,0.842,3.0,-4.832,1.0,0.0916,0.252,7.17e-05,0.121,0.415
57.0,pop,indie poptimism,0.612,0.89,10.0,-2.827,0.0,0.047,0.000478,0.0,0.0672,0.886
52.0,pop,indie poptimism,0.513,0.924,9.0,-4.574,1.0,0.0503,0.000151,0.0203,0.303,0.52
47.0,pop,indie poptimism,0.312,0.789,0.0,-6.29,1.0,0.0615,0.0251,1.05e-05,0.186,0.82
46.0,pop,indie poptimism,0.69,0.753,6.0,-3.83,1.0,0.0555,0.162,0.0,0.0718,0.931
39.0,pop,indie poptimism,0.612,0.913,9.0,-4.668,1.0,0.0492,0.0015,0.0,0.117,0.803
34.0,pop,indie poptimism,0.567,0.83,0.0,-5.655,1.0,0.0281,9.6e-05,0.248,0.394,0.158
53.0,pop,indie poptimism,0.523,0.655,1.0,-7.972,1.0,0.0349,0.00491,0.0,0.322,0.371
47.0,pop,indie poptimism,0.452,0.824,0.0,-4.68,1.0,0.0526,0.000469,0.000644,0.138,0.676
27.0,pop,indie poptimism,0.67,0.888,0.0,-5.368,1.0,0.0299,0.00901,0.0,0.419,0.652
61.0,pop,indie poptimism,0.68,0.735,11.0,-5.553,0.0,0.0482,0.0505,0.00132,0.109,0.523
40.0,pop,indie poptimism,0.543,0.908,1.0,-8.543,0.0,0.102,0.00015,0.85,0.0921,0.387
38.0,pop,indie poptimism,0.548,0.899,3.0,-4.773,1.0,0.0458,0.00037,0.000599,0.0854,0.552
65.0,pop,indie poptimism,0.613,0.661,9.0,-4.984,1.0,0.0263,0.00652,0.0,0.0976,0.509
51.0,pop,indie poptimism,0.554,0.776,2.0,-4.756,1.0,0.0411,0.00438,2.58e-06,0.764,0.522
29.0,pop,indie poptimism,0.586,0.814,7.0,-6.244,1.0,0.114,0.178,2.7e-05,0.133,0.646
54.0,pop,indie poptimism,0.769,0.569,7.0,-5.615,1.0,0.191,0.255,0.0,0.0964,0.485
63.0,pop,indie poptimism,0.76,0.674,3.0,-6.425,1.0,0.0411,0.231,0.0027,0.0728,0.797
48.0,pop,indie poptimism,0.309,0.869,2.0,-3.298,1.0,0.0771,0.0136,0.0,0.0454,0.454
65.0,pop,indie poptimism,0.656,0.729,5.0,-4.223,0.0,0.0765,0.0789,0.0,0.133,0.438
51.0,pop,indie poptimism,0.553,0.811,4.0,-5.832,1.0,0.111,0.0449,0.0,0.101,0.629
56.0,pop,indie poptimism,0.585,0.801,11.0,-5.406,0.0,0.0995,0.00601,8.2e-05,0.0865,0.283
50.0,pop,indie poptimism,0.717,0.614,9.0,-5.043,0.0,0.053,0.0906,9.51e-06,0.115,0.382
50.0,pop,indie poptimism,0.64,0.646,5.0,-6.161,0.0,0.13,0.276,0.0,0.126,0.37
52.0,pop,indie poptimism,0.692,0.648,6.0,-5.0,1.0,0.0374,0.141,0.0,0.061,0.944
77.0,pop,indie poptimism,0.573,0.739,0.0,-5.74,1.0,0.129,0.0285,0.0,0.111,0.451
14.0,pop,indie poptimism,0.666,0.723,1.0,-6.164,1.0,0.268,0.0109,0.00047,0.0507,0.739
73.0,pop,indie poptimism,0.632,0.575,5.0,-6.478,1.0,0.029,0.0225,1.81e-06,0.104,0.188
66.0,pop,indie poptimism,0.786,0.687,0.0,-5.914,1.0,0.141,0.00758,0.0,0.619,0.345
13.0,pop,indie poptimism,0.724,0.628,4.0,-4.219,1.0,0.0962,0.409,0.0,0.105,0.524
22.0,pop,indie poptimism,0.459,0.587,9.0,-6.983,1.0,0.0785,0.453,0.0,0.307,0.581
12.0,pop,indie poptimism,0.658,0.741,7.0,-2.86,0.0,0.0536,0.141,0.0,0.189,0.789
60.0,pop,indie poptimism,0.602,0.807,5.0,-4.577,1.0,0.0545,0.0186,0.0,0.148,0.424
63.0,pop,indie poptimism,0.586,0.83,0.0,-5.375,1.0,0.0416,0.00823,0.0028,0.348,0.486
77.0,pop,indie poptimism,0.819,0.913,4.0,-3.059,0.0,0.0427,0.0935,3.72e-05,0.161,0.536
85.0,pop,indie poptimism,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661
55.0,pop,indie poptimism,0.711,0.714,7.0,-4.714,0.0,0.0374,0.183,0.0287,0.122,0.389
21.0,pop,indie poptimism,0.476,0.718,8.0,-5.309,1.0,0.0576,0.0784,1.02e-05,0.122,0.142
52.0,pop,indie poptimism,0.795,0.642,8.0,-4.089,1.0,0.0425,0.0266,1.2e-05,0.0805,0.608
51.0,pop,indie poptimism,0.617,0.615,4.0,-6.518,1.0,0.0567,0.0139,0.0,0.0897,0.564
70.0,pop,indie poptimism,0.662,0.586,0.0,-8.821,1.0,0.0307,0.097,0.00272,0.115,0.296
55.0,pop,indie poptimism,0.483,0.777,4.0,-5.049,1.0,0.0618,0.017,1.94e-05,0.209,0.572
42.0,pop,indie poptimism,0.574,0.922,4.0,-3.104,1.0,0.0476,0.42,0.000189,0.146,0.232
45.0,pop,indie poptimism,0.599,0.9,5.0,-3.144,1.0,0.136,0.0936,0.0,0.0888,0.394
52.0,pop,indie poptimism,0.569,0.789,11.0,-4.607,1.0,0.123,0.564,0.0,0.294,0.603
22.0,pop,indie poptimism,0.436,0.85,2.0,-4.86,1.0,0.0617,0.000861,0.74,0.128,0.537
47.0,pop,indie poptimism,0.674,0.647,5.0,-6.105,1.0,0.0474,0.000395,0.00203,0.0696,0.287
62.0,pop,indie poptimism,0.603,0.879,5.0,-4.098,1.0,0.124,0.0184,0.0,0.156,0.318
33.0,pop,indie poptimism,0.634,0.656,11.0,-4.478,1.0,0.0842,0.236,1.19e-05,0.0444,0.706
50.0,pop,indie poptimism,0.643,0.84,7.0,-3.423,1.0,0.031,0.00212,0.0,0.391,0.356
66.0,pop,indie poptimism,0.689,0.791,0.0,-5.194,0.0,0.053,0.023,0.0,0.0526,0.755
41.0,pop,indie poptimism,0.603,0.882,11.0,-2.772,0.0,0.0677,0.0089,0.0584,0.632,0.688
38.0,pop,indie poptimism,0.731,0.727,7.0,-5.608,0.0,0.0356,0.0295,4.56e-06,0.171,0.601
56.0,pop,indie poptimism,0.51,0.692,0.0,-5.825,1.0,0.171,0.00451,0.0,0.138,0.209
61.0,pop,indie poptimism,0.55,0.689,3.0,-7.76,0.0,0.094,0.0498,0.0,0.207,0.408
43.0,pop,indie poptimism,0.6,0.848,4.0,-3.967,1.0,0.0433,0.0157,0.0,0.243,0.437
39.0,pop,indie poptimism,0.648,0.762,4.0,-5.116,1.0,0.0667,0.0441,0.0,0.127,0.581
66.0,pop,indie poptimism,0.708,0.945,5.0,-3.247,0.0,0.234,0.00104,0.0803,0.227,0.545
42.0,pop,indie poptimism,0.617,0.427,4.0,-9.451,0.0,0.034,0.226,1.23e-06,0.108,0.361
37.0,pop,indie poptimism,0.48,0.825,2.0,-2.549,1.0,0.0582,0.0645,0.0,0.263,0.369
59.0,pop,indie poptimism,0.646,0.795,9.0,-3.293,1.0,0.0976,0.0319,0.0,0.267,0.796
51.0,pop,indie poptimism,0.634,0.822,7.0,-7.438,1.0,0.0408,0.254,0.000418,0.262,0.285
14.0,pop,indie poptimism,0.623,0.656,0.0,-5.608,0.0,0.0416,0.0561,0.0,0.0855,0.366
57.0,pop,indie poptimism,0.55,0.918,11.0,-2.818,1.0,0.0723,0.149,1.7e-05,0.355,0.35
11.0,pop,indie poptimism,0.777,0.627,7.0,-6.142,1.0,0.0792,0.356,0.0,0.0956,0.444
68.0,pop,indie poptimism,0.67,0.838,0.0,-4.031,1.0,0.0362,0.0604,0.000611,0.159,0.717
15.0,pop,indie poptimism,0.744,0.836,6.0,-2.396,0.0,0.0507,0.0435,0.0,0.194,0.36
11.0,pop,indie poptimism,0.616,0.848,8.0,-3.021,1.0,0.202,0.866,0.0,0.108,0.519
61.0,pop,indie poptimism,0.501,0.648,9.0,-7.173,1.0,0.0696,0.028,1.26e-05,0.153,0.191
51.0,pop,indie poptimism,0.793,0.567,2.0,-7.604,1.0,0.0813,0.0687,0.0,0.0663,0.813
55.0,pop,indie poptimism,0.561,0.8,8.0,-4.576,1.0,0.0324,0.0709,0.000133,0.0934,0.399
63.0,pop,indie poptimism,0.596,0.732,2.0,-6.189,1.0,0.0401,0.0153,0.0,0.318,0.228
28.0,pop,indie poptimism,0.398,0.726,7.0,-4.048,1.0,0.0417,0.131,0.0,0.251,0.427
78.0,pop,indie poptimism,0.579,0.736,6.0,-3.863,0.0,0.0527,0.31,0.0,0.198,0.613
50.0,pop,indie poptimism,0.641,0.844,6.0,-5.758,1.0,0.0465,0.0032,0.0,0.106,0.834
48.0,pop,indie poptimism,0.368,0.896,5.0,-4.315,1.0,0.172,0.0516,0.0,0.141,0.69
52.0,pop,indie poptimism,0.604,0.549,1.0,-5.554,0.0,0.248,0.0684,5.15e-05,0.356,0.444
51.0,pop,indie poptimism,0.73,0.637,1.0,-6.417,1.0,0.0837,0.00362,0.0,0.0642,0.56
58.0,pop,indie poptimism,0.696,0.743,6.0,-3.851,1.0,0.0329,0.0773,0.0,0.0587,0.636
47.0,pop,indie poptimism,0.55,0.763,4.0,-3.72,0.0,0.0363,0.016,0.00013,0.344,0.531
38.0,pop,indie poptimism,0.77,0.935,1.0,-2.539,0.0,0.1,0.256,1.26e-06,0.309,0.964
75.0,pop,indie poptimism,0.276,0.715,0.0,-5.356,1.0,0.0432,0.00552,0.000417,0.201,0.173
64.0,pop,indie poptimism,0.741,0.626,1.0,-4.826,0.0,0.0886,0.02,0.0,0.0828,0.706
43.0,pop,indie poptimism,0.711,0.521,6.0,-5.104,1.0,0.0697,0.0872,2.79e-05,0.0807,0.34
60.0,pop,indie poptimism,0.599,0.619,10.0,-6.575,1.0,0.0523,0.002,1.49e-06,0.117,0.121
53.0,pop,indie poptimism,0.706,0.69,9.0,-5.538,0.0,0.0308,0.0538,0.465,0.281,0.81
59.0,pop,indie poptimism,0.706,0.89,1.0,-4.444,0.0,0.0688,0.0588,0.00286,0.306,0.684
40.0,pop,indie poptimism,0.745,0.669,9.0,-3.613,1.0,0.129,0.522,0.0,0.154,0.699
19.0,pop,indie poptimism,0.585,0.77,3.0,-4.604,1.0,0.0396,0.0227,5.6e-06,0.0692,0.393
50.0,pop,indie poptimism,0.593,0.872,1.0,-4.525,0.0,0.0959,0.0784,0.0,0.286,0.523
77.0,pop,indie poptimism,0.449,0.585,5.0,-6.762,1.0,0.0268,0.0522,8.49e-05,0.0833,0.203
78.0,pop,indie poptimism,0.484,0.731,1.0,-6.694,1.0,0.0379,0.431,0.0,0.151,0.51
65.0,pop,indie poptimism,0.735,0.686,4.0,-7.562,0.0,0.0366,0.00108,0.871,0.0933,0.0656
58.0,pop,indie poptimism,0.406,0.949,8.0,-4.488,0.0,0.114,0.00685,5.2e-06,0.0805,0.457
47.0,pop,indie poptimism,0.381,0.668,1.0,-4.328,0.0,0.0326,0.00457,0.0,0.0877,0.104
59.0,pop,indie poptimism,0.552,0.745,6.0,-5.564,0.0,0.0807,0.00361,0.0,0.43,0.488
49.0,pop,indie poptimism,0.643,0.732,5.0,-6.762,0.0,0.0294,0.00681,4.57e-05,0.0606,0.181
69.0,pop,indie poptimism,0.688,0.631,9.0,-5.612,1.0,0.13,0.063,0.0,0.108,0.854
73.0,pop,indie poptimism,0.617,0.567,0.0,-4.188,1.0,0.0828,0.0584,0.0,0.0933,0.505
54.0,pop,indie poptimism,0.765,0.657,11.0,-6.394,0.0,0.0829,0.0175,0.0,0.345,0.553
58.0,pop,indie poptimism,0.768,0.632,0.0,-3.877,0.0,0.0252,0.469,0.0,0.0391,0.788
34.0,pop,indie poptimism,0.703,0.559,9.0,-7.875,1.0,0.0444,0.0538,0.0,0.0589,0.373
47.0,pop,indie poptimism,0.609,0.742,11.0,-5.739,0.0,0.0989,0.25,0.0,0.641,0.523
17.0,pop,indie poptimism,0.314,0.555,9.0,-9.601,1.0,0.37,0.157,0.000108,0.067,0.159
18.0,pop,indie poptimism,0.528,0.844,2.0,-5.095,1.0,0.16,0.0761,0.0,0.133,0.581
76.0,pop,indie poptimism,0.735,0.451,0.0,-8.374,1.0,0.0585,0.0631,1.3e-05,0.325,0.0862
70.0,pop,indie poptimism,0.657,0.739,2.0,-4.081,1.0,0.274,0.141,0.0,0.178,0.543
69.0,pop,indie poptimism,0.698,0.516,6.0,-8.472,1.0,0.0331,0.454,0.0,0.0922,0.516
57.0,pop,indie poptimism,0.586,0.788,8.0,-6.196,1.0,0.0337,0.0147,0.00565,0.0844,0.625
73.0,pop,indie poptimism,0.78,0.261,2.0,-9.626,1.0,0.0488,0.332,0.0,0.238,0.639
74.0,pop,indie poptimism,0.666,0.728,7.0,-5.808,1.0,0.0419,0.00175,4.26e-06,0.0429,0.51
67.0,pop,indie poptimism,0.849,0.483,6.0,-7.114,0.0,0.291,0.443,0.000141,0.0786,0.282
50.0,pop,indie poptimism,0.47,0.67,10.0,-7.526,1.0,0.0783,0.393,0.041,0.117,0.219
65.0,pop,indie poptimism,0.389,0.277,7.0,-10.757,1.0,0.0323,0.698,0.0,0.0966,0.125
63.0,pop,indie poptimism,0.774,0.45,11.0,-6.86,1.0,0.0896,0.443,3.28e-05,0.127,0.648
73.0,pop,indie poptimism,0.681,0.292,11.0,-9.599,1.0,0.0483,0.743,0.0,0.0974,0.162
62.0,pop,indie poptimism,0.662,0.837,8.0,-5.015,1.0,0.0582,0.0623,0.0,0.0931,0.613
61.0,pop,indie poptimism,0.596,0.897,10.0,-2.94,1.0,0.0462,0.0641,5.24e-05,0.0628,0.578
55.0,pop,indie poptimism,0.648,0.75,0.0,-3.248,1.0,0.0335,0.0609,4.41e-06,0.104,0.556
76.0,pop,indie poptimism,0.783,0.58,7.0,-6.548,1.0,0.0408,0.0114,2.28e-06,0.108,0.66
67.0,pop,indie poptimism,0.781,0.742,8.0,-4.978,1.0,0.0296,0.0649,0.0,0.293,0.91
70.0,pop,indie poptimism,0.734,0.663,0.0,-7.292,1.0,0.185,0.28,0.0,0.12,0.256
75.0,pop,indie poptimism,0.495,0.426,8.0,-9.434,1.0,0.0736,0.152,5.65e-06,0.099,0.0636
76.0,pop,indie poptimism,0.673,0.902,2.0,-2.392,1.0,0.0346,0.0591,0.000262,0.0558,0.538
76.0,pop,indie poptimism,0.826,0.817,2.0,-4.081,1.0,0.0921,0.00502,1.09e-05,0.294,0.168
64.0,pop,indie poptimism,0.625,0.573,1.0,-4.314,0.0,0.0491,0.0609,0.0,0.27,0.37
77.0,pop,indie poptimism,0.675,0.751,0.0,-3.539,1.0,0.0296,0.0604,0.0,0.0893,0.612
68.0,pop,indie poptimism,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.00188,0.329,0.37
67.0,pop,indie poptimism,0.294,0.505,3.0,-8.106,1.0,0.042,0.12,0.0,0.0977,0.357
87.0,pop,indie poptimism,0.737,0.86,8.0,-2.652,0.0,0.0593,0.11,1.94e-06,0.0574,0.656
62.0,pop,indie poptimism,0.906,0.832,5.0,-3.004,0.0,0.0718,0.0909,0.0,0.152,0.751
25.0,pop,indie poptimism,0.645,0.741,5.0,-4.989,0.0,0.0339,0.0323,0.0,0.29,0.534
70.0,pop,indie poptimism,0.607,0.74,4.0,-4.793,0.0,0.172,0.0829,0.0,0.105,0.219
80.0,pop,indie poptimism,0.601,0.724,6.0,-4.856,1.0,0.0486,0.0945,1.68e-06,0.12,0.508
39.0,pop,indie poptimism,0.591,0.702,7.0,-5.59,1.0,0.0289,0.225,0.0,0.414,0.501
85.0,pop,indie poptimism,0.77,0.882,8.0,-4.792,1.0,0.0602,0.194,0.0,0.316,0.385
68.0,pop,indie poptimism,0.696,0.693,3.0,-4.64,1.0,0.044,0.175,0.0,0.122,0.601
79.0,pop,indie poptimism,0.713,0.738,10.0,-6.784,1.0,0.374,0.255,0.0,0.106,0.425
93.0,pop,indie poptimism,0.759,0.54,9.0,-6.039,0.0,0.0287,0.037,0.0,0.0945,0.75
36.0,pop,indie poptimism,0.797,0.543,11.0,-5.744,1.0,0.0439,0.0202,0.0,0.0726,0.164
40.0,pop,indie poptimism,0.878,0.619,6.0,-5.56,1.0,0.102,0.0533,0.0,0.113,0.639
90.0,pop,indie poptimism,0.798,0.675,6.0,-5.041,1.0,0.0442,0.0912,0.0,0.0894,0.842
33.0,pop,indie poptimism,0.844,0.644,11.0,-6.273,0.0,0.0479,0.0828,0.0,0.113,0.591
83.0,pop,indie poptimism,0.682,0.656,6.0,-4.67,1.0,0.0435,0.0737,0.0,0.353,0.607
56.0,pop,indie poptimism,0.722,0.559,10.0,-5.249,0.0,0.0342,0.187,8.96e-06,0.125,0.255
84.0,pop,indie poptimism,0.692,0.809,2.0,-4.198,1.0,0.0602,0.524,0.0,0.147,0.864
29.0,pop,indie poptimism,0.614,0.839,0.0,-4.143,1.0,0.0702,0.0291,0.0,0.112,0.657
85.0,pop,indie poptimism,0.645,0.862,11.0,-4.757,0.0,0.0965,0.0923,0.0,0.192,0.798
77.0,pop,indie poptimism,0.552,0.76,0.0,-4.706,1.0,0.342,0.0733,0.0,0.0865,0.639
70.0,pop,indie poptimism,0.757,0.849,5.0,-3.424,0.0,0.0536,0.173,0.0,0.0878,0.826
59.0,pop,indie poptimism,0.739,0.792,11.0,-4.256,0.0,0.0418,0.091,0.0,0.0516,0.547
83.0,pop,indie poptimism,0.762,0.7,9.0,-6.021,0.0,0.0694,0.00261,1.56e-05,0.153,0.608
30.0,pop,indie poptimism,0.725,0.321,1.0,-10.744,0.0,0.323,0.578,0.0,0.0884,0.319
76.0,pop,indie poptimism,0.44,0.635,11.0,-6.385,1.0,0.0326,0.129,0.0,0.121,0.327
88.0,pop,indie poptimism,0.76,0.479,2.0,-5.574,1.0,0.0466,0.556,0.0,0.0703,0.913
23.0,pop,indie poptimism,0.51,0.835,3.0,-4.673,1.0,0.0447,0.00791,0.0,0.219,0.435
82.0,pop,indie poptimism,0.866,0.813,11.0,-4.063,0.0,0.0554,0.38,0.0,0.0779,0.969
17.0,pop,indie poptimism,0.672,0.82,0.0,-5.473,1.0,0.0767,0.0342,6.67e-06,0.0921,0.463
45.0,pop,indie poptimism,0.628,0.797,11.0,-3.953,0.0,0.0596,0.0364,0.0,0.104,0.321
72.0,pop,indie poptimism,0.635,0.9,0.0,-3.719,0.0,0.0377,0.00664,0.0145,0.37,0.15
83.0,pop,indie poptimism,0.626,0.88,9.0,-2.384,0.0,0.0504,0.205,0.0,0.128,0.534
12.0,pop,indie poptimism,0.736,0.756,11.0,-7.099,1.0,0.047,0.00632,0.00577,0.106,0.712
75.0,pop,indie poptimism,0.652,0.897,7.0,-4.481,0.0,0.036,0.293,0.0,0.0722,0.475
68.0,pop,indie poptimism,0.708,0.868,6.0,-3.287,1.0,0.0431,0.0313,0.0,0.122,0.72
74.0,pop,indie poptimism,0.845,0.561,1.0,-5.253,0.0,0.0778,0.211,3.49e-06,0.0383,0.811
60.0,pop,indie poptimism,0.667,0.922,5.0,-4.645,1.0,0.0353,0.000354,0.0,0.0867,0.761
74.0,pop,indie poptimism,0.649,0.815,3.0,-3.796,0.0,0.0415,0.00125,4.31e-05,0.671,0.765
77.0,pop,indie poptimism,0.72,0.802,1.0,-5.797,1.0,0.0582,0.0921,0.0,0.694,0.723
80.0,pop,indie poptimism,0.63,0.694,11.0,-6.257,0.0,0.0253,0.00281,0.0,0.0719,0.216
69.0,pop,indie poptimism,0.755,0.769,10.0,-5.658,0.0,0.186,0.314,2.38e-06,0.0628,0.642
79.0,pop,indie poptimism,0.747,0.834,3.0,-2.867,0.0,0.045,0.374,0.0,0.0586,0.687
76.0,pop,indie poptimism,0.69,0.784,1.0,-4.653,1.0,0.032,0.323,0.0,0.203,0.669
80.0,pop,indie poptimism,0.737,0.636,11.0,-4.546,0.0,0.0437,0.0441,6.66e-05,0.35,0.565
85.0,pop,indie poptimism,0.791,0.862,9.0,-3.24,0.0,0.11,0.037,2.19e-05,0.0814,0.592
74.0,pop,indie poptimism,0.611,0.644,6.0,-7.607,0.0,0.0553,0.124,0.0,0.124,0.13
60.0,pop,indie poptimism,0.723,0.809,7.0,-3.081,0.0,0.0625,0.00346,0.00123,0.565,0.274
69.0,pop,indie poptimism,0.576,0.782,6.0,-4.825,0.0,0.0296,0.00778,0.0,0.285,0.355
77.0,pop,indie poptimism,0.703,0.868,7.0,-4.661,0.0,0.0291,0.15,0.132,0.104,0.733
77.0,pop,indie poptimism,0.532,0.66,7.0,-7.138,1.0,0.0825,0.105,0.000222,0.0996,0.676
64.0,pop,indie poptimism,0.698,0.882,4.0,-3.078,0.0,0.0863,0.127,0.0,0.15,0.445
78.0,pop,indie poptimism,0.706,0.786,0.0,-3.417,0.0,0.0909,0.26,0.0,0.38,0.749
67.0,pop,indie poptimism,0.58,0.846,9.0,-2.876,0.0,0.0573,0.00537,6.62e-06,0.145,0.366
